year;field;field_name;planting_date;latitude;longitude;Dias_a_R1;MAT;repNumber;set_rm
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;36;107;1;7.7
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;36;105;1;7.5
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;38;105;1;7.5
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;37;106;1;7.6
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;46;112;1;8
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;38;111;1;7.8
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;38;106;1;7.7
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;46;115;1;7.9
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;47;113;1;8
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;48;119;1;8
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;47;119;1;8
2015;SAP1;2015_SAP1_DJ42286_-13.9311;09/10/2015;-13.9311;-58.8859;48;121;1;8.1
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;42;124;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;46;124;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;46;124;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;47;129;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;47;129;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;47;129;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;38;112;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;38;112;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;46;129;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;41;116;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;47.5;129;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;38;112;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;38;112;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;46;124;2;7.2
2015;DW7B;2015_DW7B_DJ42314_-12.42471;06/11/2015;-12.42471;-55.6381;46;124;2;7.2
2015;SO75;2015_SO75_DJ42318_-12.42903;10/11/2015;-12.42903;-55.63894;47;107;1;8.3
2015;SO75;2015_SO75_DJ42318_-12.42903;10/11/2015;-12.42903;-55.63894;43;108;1;8.3
2015;SO75;2015_SO75_DJ42318_-12.42903;10/11/2015;-12.42903;-55.63894;47;110;1;8.3
2015;SO75;2015_SO75_DJ42318_-12.42903;10/11/2015;-12.42903;-55.63894;46;109;1;8.4
2015;SO75;2015_SO75_DJ42318_-12.42903;10/11/2015;-12.42903;-55.63894;43;111;1;8.4
2015;SO58;2015_SO58_DJ42318_-12.42755;10/11/2015;-12.42755;-55.64025;43;111;1;8.4
2015;SO58;2015_SO58_DJ42318_-12.42755;10/11/2015;-12.42755;-55.64025;43;112;1;8.4
2015;SO58;2015_SO58_DJ42318_-12.42755;10/11/2015;-12.42755;-55.64025;43;112;1;8.4
2015;SO58;2015_SO58_DJ42318_-12.42755;10/11/2015;-12.42755;-55.64025;43;112;1;8.4
2015;SO58;2015_SO58_DJ42318_-12.42755;10/11/2015;-12.42755;-55.64025;43;112;1;8.4
2015;SO57;2015_SO57_DJ42318_-12.42751;10/11/2015;-12.42751;-55.64034;43;113;1;8.3
2015;SO57;2015_SO57_DJ42318_-12.42751;10/11/2015;-12.42751;-55.64034;43;113;1;8.3
2015;SO57;2015_SO57_DJ42318_-12.42751;10/11/2015;-12.42751;-55.64034;43;112.5;1;8.3
2015;SO57;2015_SO57_DJ42318_-12.42751;10/11/2015;-12.42751;-55.64034;43;113;1;8.3
2015;SO57;2015_SO57_DJ42318_-12.42751;10/11/2015;-12.42751;-55.64034;43;112;1;8.3
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;45.5;113;1;8.5
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;48;113;1;8.5
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;48;114;1;8.5
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;48;114;1;8.6
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;50.5;119;1;8.8
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;48;115;1;8.5
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;49;116.5;1;8.7
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;48.5;114;1;8.5
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;48;114;1;8.5
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;48.5;114;1;8.5
2015;SO59;2015_SO59_DJ42317_-12.42791;09/11/2015;-12.42791;-55.64053;48;114;1;8.5
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;39;106;1;7.7
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;40.5;108;1;8
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;45;115;1;8.4
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;46;120;1;8.7
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;33;104;1;7.7
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;41;107.5;1;8
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;43;111;1;8.2
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;41;108;1;7.8
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;45;117;1;8.5
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;49;122;1;8.7
2015;SO56;2015_SO56_DJ42311_-12.42786;03/11/2015;-12.42786;-55.64061;43;110;1;8.3
2015;SO60;2015_SO60_DJ42311_-12.42826;03/11/2015;-12.42826;-55.6408;47;113;1;8.4
2015;SO60;2015_SO60_DJ42311_-12.42826;03/11/2015;-12.42826;-55.6408;49;115;1;8.4
2015;SO60;2015_SO60_DJ42311_-12.42826;03/11/2015;-12.42826;-55.6408;45;113;1;8.4
2015;SO60;2015_SO60_DJ42311_-12.42826;03/11/2015;-12.42826;-55.6408;47;109;1;8.4
2015;SO60;2015_SO60_DJ42311_-12.42826;03/11/2015;-12.42826;-55.6408;48.5;115;1;8.4
2015;SO60;2015_SO60_DJ42311_-12.42826;03/11/2015;-12.42826;-55.6408;43;112;1;8.4
2015;SO60;2015_SO60_DJ42311_-12.42826;03/11/2015;-12.42826;-55.6408;43;109;1;8.4
2015;SO60;2015_SO60_DJ42311_-12.42826;03/11/2015;-12.42826;-55.6408;45;115;1;8.4
2015;SO60;2015_SO60_DJ42311_-12.42826;03/11/2015;-12.42826;-55.6408;48;115;1;8.4
2015;SO60;2015_SO60_DJ42311_-12.42826;03/11/2015;-12.42826;-55.6408;47;112;1;8.4
2015;SO55;2015_SO55_DJ42311_-12.42822;03/11/2015;-12.42822;-55.64088;41;110;1;7.9
2015;SO55;2015_SO55_DJ42311_-12.42822;03/11/2015;-12.42822;-55.64088;41;110.5;1;8
2015;SO55;2015_SO55_DJ42311_-12.42822;03/11/2015;-12.42822;-55.64088;41;111;1;8
2015;SO55;2015_SO55_DJ42311_-12.42822;03/11/2015;-12.42822;-55.64088;42.5;111;1;8.1
2015;SO55;2015_SO55_DJ42311_-12.42822;03/11/2015;-12.42822;-55.64088;29;102;1;7.3
2015;SO55;2015_SO55_DJ42311_-12.42822;03/11/2015;-12.42822;-55.64088;40;106.5;1;7.6
2015;SO55;2015_SO55_DJ42311_-12.42822;03/11/2015;-12.42822;-55.64088;36;108;1;7.6
2015;SO55;2015_SO55_DJ42311_-12.42822;03/11/2015;-12.42822;-55.64088;43;111;1;7.9
2015;SO54;2015_SO54_DJ42306_-12.42857;29/10/2015;-12.42857;-55.64112;43;118;1;8.4
2015;SO54;2015_SO54_DJ42306_-12.42857;29/10/2015;-12.42857;-55.64112;46;119;1;8.4
2015;SO54;2015_SO54_DJ42306_-12.42857;29/10/2015;-12.42857;-55.64112;41;114;1;8.2
2015;SO54;2015_SO54_DJ42306_-12.42857;29/10/2015;-12.42857;-55.64112;42.5;116;1;8.3
2015;SO54;2015_SO54_DJ42306_-12.42857;29/10/2015;-12.42857;-55.64112;47;124;1;8.7
2015;SO54;2015_SO54_DJ42306_-12.42857;29/10/2015;-12.42857;-55.64112;43;114;1;8.3
2015;SO53;2015_SO53_DJ42305_-12.4289;28/10/2015;-12.4289;-55.64138;38;110;1;8.1
2015;SO53;2015_SO53_DJ42305_-12.4289;28/10/2015;-12.4289;-55.64138;41;110;1;8.1
2015;SO53;2015_SO53_DJ42305_-12.4289;28/10/2015;-12.4289;-55.64138;39;112;1;8.1
2015;SO53;2015_SO53_DJ42305_-12.4289;28/10/2015;-12.4289;-55.64138;38;112;1;8.1
2015;SO53;2015_SO53_DJ42305_-12.4289;28/10/2015;-12.4289;-55.64138;39;110;1;8.1
2015;SO53;2015_SO53_DJ42305_-12.4289;28/10/2015;-12.4289;-55.64138;39;110;1;8.1
2015;SO53;2015_SO53_DJ42305_-12.4289;28/10/2015;-12.4289;-55.64138;39;112;1;8.1
2015;SO53;2015_SO53_DJ42305_-12.4289;28/10/2015;-12.4289;-55.64138;39;112;1;8.1
2015;SO53;2015_SO53_DJ42305_-12.4289;28/10/2015;-12.4289;-55.64138;39;112;1;8.1
2015;SO53;2015_SO53_DJ42305_-12.4289;28/10/2015;-12.4289;-55.64138;39;112;1;8.1
2015;SO52;2015_SO52_DJ42304_-12.42925;27/10/2015;-12.42925;-55.64165;45;118;1;8.3
2015;SO52;2015_SO52_DJ42304_-12.42925;27/10/2015;-12.42925;-55.64165;43;118;1;8.2
2015;SO52;2015_SO52_DJ42304_-12.42925;27/10/2015;-12.42925;-55.64165;43;112;1;8.2
2015;SO52;2015_SO52_DJ42304_-12.42925;27/10/2015;-12.42925;-55.64165;43;114;1;8.2
2015;SO52;2015_SO52_DJ42304_-12.42925;27/10/2015;-12.42925;-55.64165;43;113;1;8.2
2015;SO52;2015_SO52_DJ42304_-12.42925;27/10/2015;-12.42925;-55.64165;43;114;1;8.2
2015;SO52;2015_SO52_DJ42304_-12.42925;27/10/2015;-12.42925;-55.64165;44;119;1;8.2
2015;SO52;2015_SO52_DJ42304_-12.42925;27/10/2015;-12.42925;-55.64165;43.5;114.5;1;8.3
2015;SO52;2015_SO52_DJ42304_-12.42925;27/10/2015;-12.42925;-55.64165;45;115;1;8.3
2015;SO52;2015_SO52_DJ42304_-12.42925;27/10/2015;-12.42925;-55.64165;43;113;1;8.2
2015;DP2B;2015_DP2B_DJ42359_-18.99094;21/12/2015;-18.99094;-48.08156;49;99;2;8
2015;UB2B;2015_UB2B_DJ42352_-18.940849;14/12/2015;-18.940849;-48.151103;39;98;2;6
2015;UB2B;2015_UB2B_DJ42352_-18.940849;14/12/2015;-18.940849;-48.151103;63;110;2;8
2015;UB2B;2015_UB2B_DJ42352_-18.940849;14/12/2015;-18.940849;-48.151103;42;100;2;6
2015;UB2A;2015_UB2A_DJ42342_-18.941503;04/12/2015;-18.941503;-48.15134;36;104.5;2;6
2015;UB2A;2015_UB2A_DJ42342_-18.941503;04/12/2015;-18.941503;-48.15134;59;120;2;8
2015;UB2A;2015_UB2A_DJ42342_-18.941503;04/12/2015;-18.941503;-48.15134;45;108;2;6
2015;DP2A;2015_DP2A_DJ42349_-18.93516;11/12/2015;-18.93516;-48.22571;48;101;2;8
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;47;120;1;5.8
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;124;1;6.1
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;117;1;5.7
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;47;122;1;5.7
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;122;1;5.9
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;124;1;6.3
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;123;1;6
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;46;116;1;5.6
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;124.5;1;6.2
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;122.5;1;5.8
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;50;125;1;5.8
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;50.5;126;1;6.4
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;47;120;1;5.8
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;123;1;5.8
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;47.5;126.5;1;6.2
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;115.5;1;5.6
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;118;1;5.8
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48;116;1;5.7
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;35;124;1;6.1
2015;PRCM;2015_PRCM_DJ42297_-24.165988;20/10/2015;-24.165988;-52.3960597;48.5;125;1;6
2015;GU5;2015_GU5_DJ42345_-25.45563;07/12/2015;-25.45563;-51.58362;51;107;1;5.7
2015;GU2;2015_GU2_DJ42337_-25.4517299999999;29/11/2015;-25.45173;-51.58491;50;118;1;5.7
2015;GU2;2015_GU2_DJ42337_-25.4517299999999;29/11/2015;-25.45173;-51.58491;51;115;1;5.5
2015;GU2;2015_GU2_DJ42337_-25.4517299999999;29/11/2015;-25.45173;-51.58491;52;114;1;5.1
2015;GU2;2015_GU2_DJ42337_-25.4517299999999;29/11/2015;-25.45173;-51.58491;50;113;1;5.4
2015;GU2;2015_GU2_DJ42337_-25.4517299999999;29/11/2015;-25.45173;-51.58491;51;115;1;5.4
2015;PRMN;2015_PRMN_DJ42315_-26.0495;07/11/2015;-26.0495;-52.2019;63;126;1;5.6
2015;PRMN;2015_PRMN_DJ42315_-26.0495;07/11/2015;-26.0495;-52.2019;62;125;1;5.7
2015;PRMN;2015_PRMN_DJ42315_-26.0495;07/11/2015;-26.0495;-52.2019;64;128;1;5.7
2015;PRMN;2015_PRMN_DJ42315_-26.0495;07/11/2015;-26.0495;-52.2019;62;127;1;5.5
2015;PRMN;2015_PRMN_DJ42315_-26.0495;07/11/2015;-26.0495;-52.2019;63;127.5;1;5.7
2015;PRMN;2015_PRMN_DJ42315_-26.0495;07/11/2015;-26.0495;-52.2019;60;124;1;5.4
2015;PRMN;2015_PRMN_DJ42315_-26.0495;07/11/2015;-26.0495;-52.2019;60;124;1;5.4
2015;PRMN;2015_PRMN_DJ42315_-26.0495;07/11/2015;-26.0495;-52.2019;60;126;1;5.6
2015;PRMN;2015_PRMN_DJ42315_-26.0495;07/11/2015;-26.0495;-52.2019;63;129;1;5.7
2015;PG5;2015_PG5_DJ42322_-25.2477654;14/11/2015;-25.2477654;-50.084978;53.5;120;1;5.6
2015;PG5;2015_PG5_DJ42322_-25.2477654;14/11/2015;-25.2477654;-50.084978;54;120;1;5.7
2015;PG5;2015_PG5_DJ42322_-25.2477654;14/11/2015;-25.2477654;-50.084978;55;119;1;5.7
2015;PG5;2015_PG5_DJ42322_-25.2477654;14/11/2015;-25.2477654;-50.084978;55;122;1;5.7
2015;PG5;2015_PG5_DJ42322_-25.2477654;14/11/2015;-25.2477654;-50.084978;53;120;1;5.6
2015;PG5;2015_PG5_DJ42322_-25.2477654;14/11/2015;-25.2477654;-50.084978;54;122;1;5.7
2015;PG4;2015_PG4_DJ42321_-25.2477297;13/11/2015;-25.2477297;-50.0850207;51;120;1;5.5
2015;PG4;2015_PG4_DJ42321_-25.2477297;13/11/2015;-25.2477297;-50.0850207;44;119;1;5.4
2015;PG4;2015_PG4_DJ42321_-25.2477297;13/11/2015;-25.2477297;-50.0850207;51.5;120;1;5.4
2015;RO1B;2015_RO1B_DJ42355_-23.26974;17/12/2015;-23.26974;-51.48066;48;110;2;6
2015;RO1B;2015_RO1B_DJ42355_-23.26974;17/12/2015;-23.26974;-51.48066;48;117;2;6
2015;A10;2015_A10_DJ42299_-23.2630917;22/10/2015;-23.2630917;-51.4910419;41;126;1;6.1
2015;A10;2015_A10_DJ42299_-23.2630917;22/10/2015;-23.2630917;-51.4910419;38.5;122.5;1;5.9
2015;A10;2015_A10_DJ42299_-23.2630917;22/10/2015;-23.2630917;-51.4910419;42;135;1;6.3
2015;A10;2015_A10_DJ42299_-23.2630917;22/10/2015;-23.2630917;-51.4910419;41.5;130;1;6
2015;A10;2015_A10_DJ42299_-23.2630917;22/10/2015;-23.2630917;-51.4910419;42;138;1;6.7
2015;B10;2015_B10_DJ42303_-23.2614013;26/10/2015;-23.2614013;-51.4913638;41;130;1;5.8
2015;B10;2015_B10_DJ42303_-23.2614013;26/10/2015;-23.2614013;-51.4913638;43;134.5;1;5.8
2015;B10;2015_B10_DJ42303_-23.2614013;26/10/2015;-23.2614013;-51.4913638;40;130;1;5.8
2015;B10;2015_B10_DJ42303_-23.2614013;26/10/2015;-23.2614013;-51.4913638;42;133;1;5.8
2015;B10;2015_B10_DJ42303_-23.2614013;26/10/2015;-23.2614013;-51.4913638;40;127;1;5.8
2015;B10;2015_B10_DJ42303_-23.2614013;26/10/2015;-23.2614013;-51.4913638;42;132.5;1;5.8
2015;B10;2015_B10_DJ42303_-23.2614013;26/10/2015;-23.2614013;-51.4913638;40;120;1;5.6
2015;B10;2015_B10_DJ42303_-23.2614013;26/10/2015;-23.2614013;-51.4913638;40;126;1;5.8
2015;B10;2015_B10_DJ42303_-23.2614013;26/10/2015;-23.2614013;-51.4913638;40;123;1;5.7
2015;A9;2015_A9_DJ42299_-23.263141;22/10/2015;-23.263141;-51.4913906;38;118;1;5.5
2015;A9;2015_A9_DJ42299_-23.263141;22/10/2015;-23.263141;-51.4913906;39;124;1;5.8
2015;A9;2015_A9_DJ42299_-23.263141;22/10/2015;-23.263141;-51.4913906;39;119;1;5.7
2015;A9;2015_A9_DJ42299_-23.263141;22/10/2015;-23.263141;-51.4913906;38;119;1;5.7
2015;A9;2015_A9_DJ42299_-23.263141;22/10/2015;-23.263141;-51.4913906;38;115;1;5.6
2015;B9;2015_B9_DJ42303_-23.2614555;26/10/2015;-23.2614555;-51.4917286;41;135;1;6.5
2015;B9;2015_B9_DJ42303_-23.2614555;26/10/2015;-23.2614555;-51.4917286;43;136;1;6.7
2015;B9;2015_B9_DJ42303_-23.2614555;26/10/2015;-23.2614555;-51.4917286;43;135;1;6.2
2015;B9;2015_B9_DJ42303_-23.2614555;26/10/2015;-23.2614555;-51.4917286;44;135.5;1;6.7
2015;C9;2015_C9_DJ42307_-23.2597946;30/10/2015;-23.2597946;-51.4923347;43;136;1;6.4
2015;C9;2015_C9_DJ42307_-23.2597946;30/10/2015;-23.2597946;-51.4923347;40;134;1;6.4
2015;C9;2015_C9_DJ42307_-23.2597946;30/10/2015;-23.2597946;-51.4923347;43;135.5;1;6.4
2015;C9;2015_C9_DJ42307_-23.2597946;30/10/2015;-23.2597946;-51.4923347;42.5;135;1;6.6
2015;C9;2015_C9_DJ42307_-23.2597946;30/10/2015;-23.2597946;-51.4923347;42;135;1;6.6
2015;C9;2015_C9_DJ42307_-23.2597946;30/10/2015;-23.2597946;-51.4923347;43;136;1;6.6
2015;C9;2015_C9_DJ42307_-23.2597946;30/10/2015;-23.2597946;-51.4923347;41;134.5;1;6.6
2015;C9;2015_C9_DJ42307_-23.2597946;30/10/2015;-23.2597946;-51.4923347;42;136;1;6.5
2015;C9;2015_C9_DJ42307_-23.2597946;30/10/2015;-23.2597946;-51.4923347;42.5;135;1;6.6
2015;C8;2015_C8_DJ42307_-23.2598341;30/10/2015;-23.2598341;-51.492662;42;133;1;6.2
2015;C8;2015_C8_DJ42307_-23.2598341;30/10/2015;-23.2598341;-51.492662;40;133;1;6.2
2015;C8;2015_C8_DJ42307_-23.2598341;30/10/2015;-23.2598341;-51.492662;41;134.5;1;6.4
2015;C8;2015_C8_DJ42307_-23.2598341;30/10/2015;-23.2598341;-51.492662;41;134;1;6.2
2015;C8;2015_C8_DJ42307_-23.2598341;30/10/2015;-23.2598341;-51.492662;42;133;1;6.3
2015;C8;2015_C8_DJ42307_-23.2598341;30/10/2015;-23.2598341;-51.492662;41;134;1;6.4
2015;C8;2015_C8_DJ42307_-23.2598341;30/10/2015;-23.2598341;-51.492662;41.5;133;1;6.2
2015;C8;2015_C8_DJ42307_-23.2598341;30/10/2015;-23.2598341;-51.492662;43;136;1;6.1
2015;C8;2015_C8_DJ42307_-23.2598341;30/10/2015;-23.2598341;-51.492662;41;133.5;1;6.3
2015;C7;2015_C7_DJ42307_-23.2598734999999;30/10/2015;-23.2598735;-51.4929624;41;132;1;6.1
2015;C7;2015_C7_DJ42307_-23.2598734999999;30/10/2015;-23.2598735;-51.4929624;42;135;1;6
2015;C7;2015_C7_DJ42307_-23.2598734999999;30/10/2015;-23.2598735;-51.4929624;42;132;1;6
2015;C7;2015_C7_DJ42307_-23.2598734999999;30/10/2015;-23.2598735;-51.4929624;41;133;1;6
2015;C7;2015_C7_DJ42307_-23.2598734999999;30/10/2015;-23.2598735;-51.4929624;41;130;1;6.1
2015;C7;2015_C7_DJ42307_-23.2598734999999;30/10/2015;-23.2598735;-51.4929624;41;130.5;1;6.1
2015;C7;2015_C7_DJ42307_-23.2598734999999;30/10/2015;-23.2598735;-51.4929624;41;130;1;6.1
2015;C7;2015_C7_DJ42307_-23.2598734999999;30/10/2015;-23.2598735;-51.4929624;42;133;1;6.1
2015;C7;2015_C7_DJ42307_-23.2598734999999;30/10/2015;-23.2598735;-51.4929624;42;133;1;6.1
2015;C6;2015_C6_DJ42307_-23.2599129;30/10/2015;-23.2599129;-51.4932521;41;133;1;6
2015;C6;2015_C6_DJ42307_-23.2599129;30/10/2015;-23.2599129;-51.4932521;41;131.5;1;6
2015;C6;2015_C6_DJ42307_-23.2599129;30/10/2015;-23.2599129;-51.4932521;41;130;1;6
2015;C6;2015_C6_DJ42307_-23.2599129;30/10/2015;-23.2599129;-51.4932521;40.5;129;1;6
2015;C6;2015_C6_DJ42307_-23.2599129;30/10/2015;-23.2599129;-51.4932521;41;130;1;6
2015;C6;2015_C6_DJ42307_-23.2599129;30/10/2015;-23.2599129;-51.4932521;41;133;1;6
2015;C6;2015_C6_DJ42307_-23.2599129;30/10/2015;-23.2599129;-51.4932521;41;133;1;6
2015;C6;2015_C6_DJ42307_-23.2599129;30/10/2015;-23.2599129;-51.4932521;41;132;1;6
2015;C6;2015_C6_DJ42307_-23.2599129;30/10/2015;-23.2599129;-51.4932521;41;130;1;6
2015;C5;2015_C5_DJ42303_-23.2599351;26/10/2015;-23.2599351;-51.4932816;42;135;1;5.9
2015;C5;2015_C5_DJ42303_-23.2599351;26/10/2015;-23.2599351;-51.4932816;42;136;1;5.9
2015;C5;2015_C5_DJ42303_-23.2599351;26/10/2015;-23.2599351;-51.4932816;40;132;1;5.9
2015;C5;2015_C5_DJ42303_-23.2599351;26/10/2015;-23.2599351;-51.4932816;43;137;1;5.9
2015;C5;2015_C5_DJ42303_-23.2599351;26/10/2015;-23.2599351;-51.4932816;44;137;1;5.9
2015;C5;2015_C5_DJ42303_-23.2599351;26/10/2015;-23.2599351;-51.4932816;41;131;1;5.9
2015;C5;2015_C5_DJ42303_-23.2599351;26/10/2015;-23.2599351;-51.4932816;42;130;1;5.9
2015;C5;2015_C5_DJ42303_-23.2599351;26/10/2015;-23.2599351;-51.4932816;42;135;1;5.9
2015;C5;2015_C5_DJ42303_-23.2599351;26/10/2015;-23.2599351;-51.4932816;42;133;1;5.9
2015;PRSE;2015_PRSE_DJ42299_-22.990205;22/10/2015;-22.990205;-50.85541;47;119;1;6.1
2015;PRSE;2015_PRSE_DJ42299_-22.990205;22/10/2015;-22.990205;-50.85541;46;115;1;5.9
2015;PRSE;2015_PRSE_DJ42299_-22.990205;22/10/2015;-22.990205;-50.85541;47;123;1;6.5
2015;PRSE;2015_PRSE_DJ42299_-22.990205;22/10/2015;-22.990205;-50.85541;47;120;1;6.3
2015;PRSE;2015_PRSE_DJ42299_-22.990205;22/10/2015;-22.990205;-50.85541;46;119;1;6
2015;PRSE;2015_PRSE_DJ42299_-22.990205;22/10/2015;-22.990205;-50.85541;46;126;1;6.7
2015;PRSE;2015_PRSE_DJ42299_-22.990205;22/10/2015;-22.990205;-50.85541;46;123;1;6.2
2015;PRSE;2015_PRSE_DJ42299_-22.990205;22/10/2015;-22.990205;-50.85541;46;125;1;6.7
2015;PRSE;2015_PRSE_DJ42299_-22.990205;22/10/2015;-22.990205;-50.85541;47;128;1;6.6
2015;PRSE;2015_PRSE_DJ42299_-22.990205;22/10/2015;-22.990205;-50.85541;46;123;1;6
2015;CO1A;2015_CO1A_DJ42346_-28.0993846;08/12/2015;-28.0993846;-52.2591914;52;120;2;6
2015;CO1B;2015_CO1B_DJ42355_-28.0992777;17/12/2015;-28.0992777;-52.2593963;54;120;2;6
2015;T25;2015_T25_DJ42331_-28.41183082;23/11/2015;-28.41183082;-52.80094374;51;124;1;5.6
2015;T25;2015_T25_DJ42331_-28.41183082;23/11/2015;-28.41183082;-52.80094374;51;126;1;5.7
2015;T25;2015_T25_DJ42331_-28.41183082;23/11/2015;-28.41183082;-52.80094374;51;126;1;5.7
2015;T25;2015_T25_DJ42331_-28.41183082;23/11/2015;-28.41183082;-52.80094374;51;122;1;5.5
2015;T25;2015_T25_DJ42331_-28.41183082;23/11/2015;-28.41183082;-52.80094374;51;126;1;5.7
2015;T25;2015_T25_DJ42331_-28.41183082;23/11/2015;-28.41183082;-52.80094374;51;121;1;5.4
